,groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle
18,39,29.02777778,06/10/2019,A,40491,1,1,group 196,19,4,500,347.9714,1639,1586.0,1563.0,1582.0,1578.0,0.281,1563.0,771.5,06/10/2019 18:40,06/10/2019 18:51,06/10/2019 18:56,06/10/2019 19:16,06/10/2019 19:43,06/10/2019 19:37,06/10/2019 19:35,06/10/2019 19:47,06/10/2019 20:21,38.21666667,,481.3766357,634.11,1,1ª
19,39,30.55555556,06/10/2019,D,40531,1,1,group 196,11,4,850,336.5139,1655,1626.099976,1612.0,1600.0,1600.0,0.27,1612.0,491.3999939,06/10/2019 23:44,06/10/2019 23:42,06/10/2019 23:45,07/10/2019 00:05,07/10/2019 00:22,07/10/2019 00:21,07/10/2019 00:18,07/10/2019 00:27,07/10/2019 01:16,32.21666667,,0.0,452.43,1,1ª
20,39,32.08333333,07/10/2019,D,40551,1,1,group 196,12,4,790,342.2134,1636,1628.699951,1609.0,1583.0,1580.0,0.243,1609.0,467.2999878,07/10/2019 01:40,07/10/2019 01:38,07/10/2019 01:43,07/10/2019 01:54,07/10/2019 02:23,07/10/2019 02:17,07/10/2019 02:14,07/10/2019 02:24,07/10/2019 02:53,31.75,4179.0,0.0,428.41,1,1ª
21,39,33.61111111,07/10/2019,D,40571,1,1,group 196,11,4,800,335.6044,1641,1618.300049,1598.0,1580.0,1582.0,0.211,1598.0,291.2000122,07/10/2019 03:31,07/10/2019 03:21,07/10/2019 03:25,07/10/2019 03:35,07/10/2019 04:11,07/10/2019 04:03,07/10/2019 03:59,07/10/2019 04:10,07/10/2019 04:36,33.98333333,364.0,0.0,309.15,1,1ª
22,39,35.13888889,07/10/2019,D,40591,1,1,group 196,12,4,730,340.3681,1630,1634.599976,1614.0,1583.0,1590.0,0.236,1614.0,433.1000061,07/10/2019 05:19,07/10/2019 04:51,07/10/2019 04:55,07/10/2019 05:07,07/10/2019 05:48,07/10/2019 05:29,07/10/2019 05:27,07/10/2019 05:46,07/10/2019 06:21,31.65,3591.0,0.0,393.52,1,1ª
23,39,36.66666667,07/10/2019,C,40681,1,1,group 196,6,4,920,320.616,1649,1622.599976,1588.0,1594.0,1593.0,0.27,1588.0,862.5999756,07/10/2019 12:20,07/10/2019 12:24,07/10/2019 12:25,07/10/2019 12:36,07/10/2019 13:17,07/10/2019 13:21,07/10/2019 13:21,07/10/2019 13:33,07/10/2019 13:39,55.51666667,,319.0713426,656.98,1,1ª
24,39,38.19444444,07/10/2019,C,40701,1,1,group 196,2,4,650,319.8375,1634,1593.0,1570.0,1579.0,1576.0,0.214,1570.0,687.4000244,07/10/2019 14:09,07/10/2019 14:17,07/10/2019 14:23,07/10/2019 14:35,07/10/2019 14:57,07/10/2019 15:07,07/10/2019 15:05,07/10/2019 15:15,07/10/2019 15:19,42.91666667,,421.5297726,604.62,1,1ª
25,39,39.72222222,07/10/2019,C,40731,1,1,group 196,6,3,680,326.2889,1656,1639.400024,1594.0,1580.0,1584.0,0.262,1594.0,300.2000122,07/10/2019 16:55,07/10/2019 17:06,07/10/2019 17:09,07/10/2019 17:18,07/10/2019 17:46,07/10/2019 17:47,07/10/2019 17:47,07/10/2019 17:58,07/10/2019 18:12,37.33333333,,0.0,360.65,1,1ª
26,39,41.25,07/10/2019,C,540531,1,1,group 196,7,3,680,338.8963,1659,1641.099976,1612.0,1595.0,1603.0,0.296,1612.0,575.7000122,07/10/2019 18:48,07/10/2019 19:05,07/10/2019 19:05,07/10/2019 19:15,07/10/2019 19:54,07/10/2019 19:55,07/10/2019 19:52,07/10/2019 20:04,07/10/2019 20:16,47.01666667,,171.5973122,532.54,1,1ª
27,39,42.77777778,07/10/2019,A,40781,1,1,group 196,20,3,820,323.1557,1645,1582.400024,1554.0,1582.0,1568.0,0.254,1554.0,895.4000244,07/10/2019 20:42,07/10/2019 20:46,07/10/2019 20:51,07/10/2019 21:07,07/10/2019 21:35,07/10/2019 21:47,07/10/2019 21:44,07/10/2019 21:57,07/10/2019 22:04,53.4,,876.5028519,886.46,1,1ª
28,39,44.30555556,07/10/2019,A,40801,1,1,group 196,7,3,550,350.1308,1643,1638.099976,1624.0,1584.0,1584.0,0.175,1624.0,318.5,07/10/2019 22:45,07/10/2019 22:43,07/10/2019 22:48,07/10/2019 22:59,07/10/2019 23:24,07/10/2019 23:26,07/10/2019 23:24,07/10/2019 23:36,08/10/2019 00:02,36.66666667,3834.0,0.0,412.91,1,1ª
29,39,45.83333333,08/10/2019,A,40831,1,1,group 203,19,1,550,347.0066,1628,1602.099976,1582.0,1553.0,1562.0,0.0482,1582.0,,08/10/2019 03:34,08/10/2019 03:32,08/10/2019 03:37,08/10/2019 03:52,08/10/2019 04:13,08/10/2019 04:17,08/10/2019 04:08,08/10/2019 04:27,08/10/2019 04:46,30.5,,201.749501,83.61,0,1ª
30,39,47.36111111,08/10/2019,A,540611,1,1,group 203,6,3,800,334.6145,1608,1605.800049,1570.0,1542.0,1552.0,0.0412,1570.0,,08/10/2019 05:29,08/10/2019 05:31,08/10/2019 05:36,08/10/2019 05:39,08/10/2019 06:09,08/10/2019 06:03,08/10/2019 05:57,08/10/2019 06:11,08/10/2019 06:21,21.25,1122.0,0.0,,0,1ª
31,39,48.88888889,08/10/2019,A,40861,1,1,group 203,19,4,450,354.8159,1601,1629.800049,1594.0,1542.0,1550.0,0.0336,1594.0,,08/10/2019 07:02,08/10/2019 07:01,08/10/2019 07:06,08/10/2019 07:13,08/10/2019 07:39,08/10/2019 07:32,08/10/2019 07:26,08/10/2019 07:43,08/10/2019 08:03,19.43333333,6033.0,0.0,,0,1ª
32,39,50.41666667,08/10/2019,C,540641,1,1,group 203,6,3,680,353.491,1607,1611.300049,1595.0,1544.0,1554.0,0.0246,1595.0,,08/10/2019 08:53,08/10/2019 08:50,08/10/2019 08:56,08/10/2019 09:01,08/10/2019 09:23,08/10/2019 09:32,08/10/2019 09:17,08/10/2019 09:42,08/10/2019 09:50,21.58333333,1893.0,0.0,51.05,0,1ª
33,39,51.94444444,08/10/2019,C,40881,1,1,group 203,12,3,680,338.7158,1611,1626.699951,1610.0,1545.0,1554.0,0.0201,1610.0,,08/10/2019 10:28,08/10/2019 10:27,08/10/2019 10:31,08/10/2019 10:37,08/10/2019 11:05,08/10/2019 11:08,08/10/2019 10:59,08/10/2019 11:15,08/10/2019 11:30,28.15,1959.0,0.0,72.1,0,1ª
34,39,53.47222222,08/10/2019,C,540661,1,1,group 203,6,3,650,342.2354,1599,1607.5,1582.0,1540.0,1549.0,0.0139,1582.0,,08/10/2019 12:28,08/10/2019 12:26,08/10/2019 12:30,,08/10/2019 13:00,08/10/2019 13:09,08/10/2019 13:01,08/10/2019 13:15,08/10/2019 13:20,31.08333333,720.0,0.0,104.26,0,1ª
35,39,55.0,08/10/2019,C,40901,1,1,group 203,12,3,690,350.7338,1609,1603.599976,1591.0,1543.0,1556.0,0.0235,1591.0,,08/10/2019 14:03,08/10/2019 14:03,08/10/2019 14:10,08/10/2019 14:16,08/10/2019 14:55,08/10/2019 15:04,08/10/2019 14:38,08/10/2019 15:07,08/10/2019 15:12,27.43333333,,0.0,51.41,0,1ª
36,39,56.52777778,08/10/2019,C,40921,1,1,group 34,6,3,550,347.5551,1620,1645.5,1612.0,1580.0,1589.0,0.053,1612.0,,08/10/2019 15:52,08/10/2019 15:57,08/10/2019 16:01,08/10/2019 16:05,08/10/2019 16:23,08/10/2019 16:20,08/10/2019 16:19,08/10/2019 16:29,08/10/2019 16:58,18.03333333,2247.0,0.0,,0,1ª
37,39,58.05555556,08/10/2019,C,40931,1,1,group 34,12,3,690,359.7279,1628,1614.5,1595.0,1584.0,1583.0,0.058,1595.0,,08/10/2019 17:54,08/10/2019 17:50,08/10/2019 17:55,08/10/2019 17:57,08/10/2019 18:24,08/10/2019 18:25,08/10/2019 18:22,08/10/2019 18:32,08/10/2019 19:03,26.75,,243.9166577,239.16,0,1ª
38,39,59.58333333,08/10/2019,A,40941,1,1,group 203,16,1,690,332.2735,1634,1654.099976,1590.0,1555.0,1562.0,0.0079,1590.0,,08/10/2019 20:10,08/10/2019 20:12,08/10/2019 20:18,08/10/2019 20:24,08/10/2019 20:52,08/10/2019 20:58,08/10/2019 20:47,08/10/2019 21:07,08/10/2019 21:31,29.68333333,612.0,0.0,141.24,0,1ª
39,39,61.11111111,08/10/2019,A,540711,1,1,group 203,9,3,700,345.4272,1616,1623.099976,1590.0,1551.0,1558.0,0.0358,1590.0,,08/10/2019 20:57,08/10/2019 21:08,08/10/2019 21:13,08/10/2019 21:24,08/10/2019 21:35,08/10/2019 21:34,08/10/2019 21:27,08/10/2019 21:46,08/10/2019 22:30,14.18333333,3042.0,0.0,,0,1ª
40,39,62.63888889,08/10/2019,A,40951,1,1,group 203,12,4,500,361.514,1607,1630.400024,1591.0,1544.0,1557.0,0.0373,1591.0,,08/10/2019 21:55,08/10/2019 21:54,08/10/2019 21:58,08/10/2019 22:03,08/10/2019 22:46,08/10/2019 22:27,08/10/2019 22:18,08/10/2019 22:56,08/10/2019 23:23,19.28333333,4404.0,0.0,,0,1ª
41,39,64.16666667,08/10/2019,A,40961,1,1,group 203,6,4,600,350.9268,1607,1623.099976,1583.0,1544.0,1558.0,0.0372,1583.0,,08/10/2019 22:40,08/10/2019 22:57,08/10/2019 23:02,08/10/2019 23:05,08/10/2019 23:49,08/10/2019 23:23,08/10/2019 23:16,08/10/2019 23:58,09/10/2019 00:16,14.36666667,2976.0,0.0,,0,1ª
42,39,65.69444444,08/10/2019,A,40971,1,1,group 203,19,1,600,343.4138,1637,1612.0,1580.0,1554.0,1566.0,0.0151,1580.0,,08/10/2019 23:58,08/10/2019 23:58,09/10/2019 00:04,09/10/2019 00:07,09/10/2019 00:37,09/10/2019 00:24,09/10/2019 00:18,09/10/2019 00:33,09/10/2019 01:08,13.61666667,,0.0,66.8,0,1ª
43,39,67.22222222,09/10/2019,A,40981,1,1,group 203,9,3,450,366.0862,1611,1630.5,1594.0,1543.0,1550.0,0.0183,1594.0,,09/10/2019 01:06,09/10/2019 01:08,09/10/2019 01:12,09/10/2019 01:18,09/10/2019 01:46,09/10/2019 01:42,09/10/2019 01:35,09/10/2019 01:50,09/10/2019 02:00,23.35,6072.0,0.0,87.64,0,1ª
44,39,68.75,09/10/2019,A,540751,1,1,group 203,12,3,500,355.0273,1609,1611.900024,1602.0,1545.0,1551.0,0.0016,1602.0,65.61999512,09/10/2019 01:53,09/10/2019 01:59,09/10/2019 02:04,09/10/2019 02:10,09/10/2019 02:31,09/10/2019 02:44,09/10/2019 02:28,09/10/2019 02:52,09/10/2019 03:00,24.0,1938.0,0.0,179.52,0,1ª
45,39,70.27777778,09/10/2019,A,540761,1,1,group 203,20,3,500,356.0687,1599,1615.099976,1592.0,1541.0,1550.0,0.064,1592.0,,09/10/2019 03:00,09/10/2019 02:58,09/10/2019 03:03,09/10/2019 03:06,09/10/2019 03:28,09/10/2019 03:46,09/10/2019 03:30,09/10/2019 03:53,09/10/2019 04:02,26.66666667,3897.0,190.0936418,,0,1ª
46,39,71.80555556,09/10/2019,A,540781,1,1,group 203,9,3,500,359.8114,1609,1599.599976,1563.0,1542.0,1552.0,0.0281,1563.0,,09/10/2019 04:49,09/10/2019 04:47,09/10/2019 04:52,09/10/2019 04:56,09/10/2019 05:43,09/10/2019 05:18,09/10/2019 05:06,09/10/2019 05:41,09/10/2019 05:58,14.43333333,783.0,0.0,21.68,0,1ª
47,39,73.33333333,09/10/2019,A,540791,1,1,group 203,6,3,450,355.2874,1622,1608.800049,1572.0,1547.0,1552.0,0.0282,1572.0,,09/10/2019 06:16,09/10/2019 06:27,09/10/2019 06:32,09/10/2019 06:35,09/10/2019 07:18,09/10/2019 07:12,09/10/2019 07:03,09/10/2019 07:20,09/10/2019 07:47,31.0,,202.0646468,133.63,0,1ª
48,39,74.86111111,09/10/2019,B,540821,1,1,group 11,7,2,650,354.4151,1640,1662.900024,1617.0,1570.0,1575.0,0.0452,1617.0,3.40300012,09/10/2019 10:10,09/10/2019 10:21,09/10/2019 10:27,,09/10/2019 10:42,09/10/2019 10:56,09/10/2019 10:55,09/10/2019 11:07,09/10/2019 11:13,27.78333333,5235.0,0.0,35.97,0,1ª
49,39,76.38888889,09/10/2019,B,540841,1,1,group 11,2,2,580,337.1713,1642,1648.800049,1608.0,1573.0,1571.0,0.0331,1608.0,,09/10/2019 12:21,09/10/2019 12:22,09/10/2019 12:27,,09/10/2019 13:06,09/10/2019 13:11,09/10/2019 13:11,09/10/2019 13:19,09/10/2019 13:25,44.18333333,2880.0,0.0,99.36,0,1ª
50,39,77.91666667,09/10/2019,B,41101,1,1,group 51,20,3,400,352.9619,1624,1631.199951,1598.0,1594.0,1590.0,0.051,1598.0,,09/10/2019 16:28,09/10/2019 16:32,09/10/2019 16:38,09/10/2019 16:42,09/10/2019 17:01,09/10/2019 16:54,09/10/2019 16:53,09/10/2019 17:02,09/10/2019 17:26,14.3,,0.0,,0,1ª
51,39,79.44444444,09/10/2019,B,41111,1,1,group 51,12,3,610,342.7556,1615,1633.72557,1603.0,1577.0,1579.0,0.055,1603.0,,09/10/2019 17:25,09/10/2019 17:32,09/10/2019 17:38,09/10/2019 17:40,09/10/2019 17:58,09/10/2019 17:56,09/10/2019 17:53,09/10/2019 18:02,09/10/2019 18:26,15.3,1608.0,0.0,,0,1ª
52,39,80.97222222,09/10/2019,C,41131,1,1,group 51,6,4,780,334.2792,1614,1653.599976,1629.0,1585.0,1587.0,0.067,1629.0,,09/10/2019 20:08,09/10/2019 20:09,09/10/2019 20:13,09/10/2019 20:15,09/10/2019 20:34,09/10/2019 20:47,09/10/2019 20:44,09/10/2019 20:58,09/10/2019 21:26,30.68333333,3006.0,61.86918604,,0,1ª
53,39,82.5,09/10/2019,C,41141,1,1,group 51,20,2,720,345.4626,1632,1627.065787,1623.0,1589.0,1594.0,0.052,1623.0,,09/10/2019 21:24,09/10/2019 21:26,09/10/2019 21:30,09/10/2019 21:34,09/10/2019 21:50,09/10/2019 21:53,09/10/2019 21:51,09/10/2019 22:04,09/10/2019 22:24,20.76666667,1302.0,0.0,,0,1ª
54,39,84.02777778,09/10/2019,C,540901,1,1,group 203,19,4,680,349.5069,1607,1625.099976,1578.0,1542.0,1555.0,0.0343,1578.0,,09/10/2019 21:50,09/10/2019 22:01,09/10/2019 22:05,09/10/2019 22:11,09/10/2019 22:40,09/10/2019 22:34,09/10/2019 22:26,09/10/2019 22:43,09/10/2019 22:52,20.46666667,3522.0,0.0,24.85,0,1ª
55,39,85.55555556,09/10/2019,C,540911,1,1,group 203,9,2,720,351.3944,1626,1629.0,1580.0,1550.0,1563.0,0.0263,1580.0,,09/10/2019 23:25,09/10/2019 23:18,09/10/2019 23:25,09/10/2019 23:30,10/10/2019 00:05,09/10/2019 23:58,09/10/2019 23:49,10/10/2019 00:06,10/10/2019 00:38,24.13333333,1482.0,0.0,33.55,0,1ª
56,39,87.08333333,10/10/2019,C,41161,1,1,group 203,12,4,700,356.0093,1605,1602.0,1560.0,1543.0,1552.0,0.0367,1560.0,,10/10/2019 00:08,10/10/2019 00:28,10/10/2019 00:33,,10/10/2019 01:06,10/10/2019 01:03,10/10/2019 00:54,10/10/2019 01:15,10/10/2019 01:31,21.55,,0.0,,0,1ª
57,39,88.61111111,10/10/2019,C,41171,1,1,group 203,19,3,650,343.6258,1607,1607.900024,1570.0,1541.0,1556.0,0.0305,1570.0,,10/10/2019 01:36,10/10/2019 01:34,10/10/2019 01:39,10/10/2019 01:45,10/10/2019 02:14,10/10/2019 02:28,10/10/2019 01:57,,,18.88333333,1698.0,0.0,23.03,0,1ª
58,39,90.13888889,10/10/2019,C,540941,1,1,group 203,6,1,680,353.4409,1665,1628.0,1551.0,1543.0,1560.0,0.0258,1551.0,,10/10/2019 04:17,10/10/2019 04:20,10/10/2019 04:23,10/10/2019 04:54,10/10/2019 05:36,10/10/2019 05:41,10/10/2019 05:10,10/10/2019 05:44,10/10/2019 05:50,47.3,,574.4970605,372.19,0,1ª
59,39,91.66666667,10/10/2019,C,540961,1,1,group 203,9,4,680,352.752,1604,1626.0,1596.0,1541.0,1554.0,0.0497,1596.0,,10/10/2019 06:24,10/10/2019 06:38,10/10/2019 06:42,10/10/2019 06:59,10/10/2019 07:16,10/10/2019 07:26,10/10/2019 07:16,10/10/2019 07:33,10/10/2019 07:44,33.76666667,2031.0,62.15375531,,0,1ª
60,39,93.19444444,10/10/2019,B,540991,1,1,group 7,12,3,810,333.1136,1621,1626.800049,1603.0,1582.0,1582.0,0.0217,1603.0,,10/10/2019 11:22,10/10/2019 11:20,10/10/2019 11:26,10/10/2019 11:33,10/10/2019 12:10,10/10/2019 11:50,10/10/2019 11:49,10/10/2019 11:59,10/10/2019 12:43,23.06666667,,0.0,145.38,0,1ª
61,39,94.72222222,10/10/2019,B,41241,1,1,group 7,11,3,800,346.0863,1636,1638.5,1600.0,1582.0,1594.0,0.068,1600.0,,10/10/2019 12:05,10/10/2019 12:13,10/10/2019 12:16,10/10/2019 12:28,10/10/2019 13:14,10/10/2019 12:44,10/10/2019 12:44,10/10/2019 12:59,10/10/2019 13:44,27.66666667,,152.4384453,163.34,0,1ª
62,39,96.25,10/10/2019,B,541001,1,1,group 7,12,4,780,342.1422,1611,1639.699951,1620.0,1579.0,1586.0,0.0282,1620.0,,10/10/2019 15:02,10/10/2019 15:00,10/10/2019 15:06,10/10/2019 15:08,10/10/2019 15:29,10/10/2019 15:26,10/10/2019 15:23,10/10/2019 15:36,10/10/2019 15:57,17.35,3636.0,0.0,93.57,0,1ª
63,39,97.77777778,10/10/2019,B,541011,1,1,group 7,11,4,750,344.2463,1627,1632.699951,1612.0,1596.0,1602.0,0.0334,1612.0,,10/10/2019 15:59,10/10/2019 15:55,10/10/2019 15:59,,10/10/2019 16:27,10/10/2019 16:19,10/10/2019 16:16,10/10/2019 16:30,10/10/2019 17:13,16.6,,0.0,54.19,0,1ª
64,39,99.30555556,10/10/2019,B,541021,1,1,group 7,19,4,550,355.3433,1608,1623.699951,1601.0,1571.0,1587.0,0.064,1601.0,,10/10/2019 17:10,10/10/2019 17:08,10/10/2019 17:14,,10/10/2019 18:01,10/10/2019 17:31,10/10/2019 17:30,10/10/2019 17:42,10/10/2019 18:16,16.76666667,657.0,0.0,,0,1ª
65,39,100.8333333,10/10/2019,B,541031,1,1,group 7,12,4,660,345.5095,1605,1616.800049,1597.0,1577.0,1578.0,0.0191,1597.0,,10/10/2019 18:27,10/10/2019 18:24,10/10/2019 18:29,,10/10/2019 18:55,10/10/2019 18:53,10/10/2019 18:49,10/10/2019 19:13,10/10/2019 19:24,20.13333333,1185.0,0.0,134.99,0,1ª
66,39,102.3611111,10/10/2019,B,541041,1,1,group 7,11,4,660,347.4497,1604,1611.0,1583.0,1574.0,1572.0,0.0357,1583.0,,10/10/2019 19:46,10/10/2019 19:41,10/10/2019 19:46,,10/10/2019 20:09,10/10/2019 20:10,10/10/2019 20:10,10/10/2019 20:23,10/10/2019 20:29,23.91666667,,0.0,91.46,0,1ª
67,39,103.8888889,10/10/2019,C,541061,1,1,group 7,12,4,620,349.924,1610,1620.0,1601.0,1579.0,1578.0,0.0331,1601.0,,10/10/2019 21:45,10/10/2019 21:41,10/10/2019 21:46,,10/10/2019 22:10,10/10/2019 22:08,10/10/2019 22:07,10/10/2019 22:20,10/10/2019 22:40,21.16666667,348.0,0.0,82.9,0,1ª
68,39,105.4166667,11/10/2019,C,41341,1,1,group 60,19,4,650,340.6122,1637,1618.900024,1607.0,1582.0,1574.0,0.0177,1607.0,,11/10/2019 00:16,11/10/2019 00:26,11/10/2019 00:30,11/10/2019 00:41,11/10/2019 01:04,11/10/2019 01:20,11/10/2019 01:08,11/10/2019 01:27,11/10/2019 01:34,37.56666667,,242.0520068,263.79,0,1ª
69,39,106.9444444,11/10/2019,C,41361,1,1,group 60,9,3,750,326.539,1631,1601.5,1585.0,1572.0,1575.0,0.0298,1585.0,,11/10/2019 02:16,11/10/2019 02:33,11/10/2019 02:37,,11/10/2019 03:24,11/10/2019 03:28,11/10/2019 03:14,11/10/2019 03:35,11/10/2019 03:45,36.81666667,,301.6754297,213.87,0,1ª
70,39,108.4722222,11/10/2019,C,541121,1,1,group 60,6,2,650,341.6114,1650,1618.099976,1596.0,1579.0,1575.0,0.058,1596.0,,11/10/2019 04:58,11/10/2019 04:55,11/10/2019 05:00,,11/10/2019 05:40,11/10/2019 05:48,11/10/2019 05:36,11/10/2019 05:54,11/10/2019 06:04,35.55,,348.4112546,153.62,0,1ª
71,39,110.0,11/10/2019,C,541141,1,1,group 42,7,4,690,328.9626,1625,1610.199951,1612.0,1593.0,1594.0,0.063,1612.0,,11/10/2019 06:48,11/10/2019 06:45,11/10/2019 06:51,11/10/2019 06:59,11/10/2019 07:25,11/10/2019 07:18,11/10/2019 07:14,11/10/2019 07:34,11/10/2019 07:58,23.46666667,,121.8855642,69.76,0,1ª
72,39,111.5277778,11/10/2019,D,41421,1,1,group 42,11,3,710,349.629,1629,1635.400024,1605.0,1582.0,1589.0,0.0357,1605.0,,11/10/2019 09:36,11/10/2019 09:41,11/10/2019 09:46,11/10/2019 09:53,11/10/2019 10:22,11/10/2019 10:08,11/10/2019 10:06,11/10/2019 10:35,11/10/2019 10:44,20.18333333,837.0,0.0,74.72,0,1ª
73,39,113.0555556,11/10/2019,D,41481,1,2,group 35,7,1,680,339.184,1666,1665.099976,1635.0,1589.0,1602.0,0.0199,1635.0,,11/10/2019 18:08,11/10/2019 18:04,11/10/2019 18:10,11/10/2019 18:14,11/10/2019 18:46,11/10/2019 18:39,11/10/2019 18:31,11/10/2019 18:47,11/10/2019 19:18,21.03333333,3234.0,0.0,112.66,0,1ª
74,39,114.5833333,11/10/2019,B,541241,1,1,group 35,11,4,450,350.569,1638,1630.400024,1608.0,1575.0,1585.0,0.0138,1608.0,,11/10/2019 20:29,11/10/2019 20:25,11/10/2019 20:30,11/10/2019 20:33,11/10/2019 21:19,11/10/2019 21:05,11/10/2019 20:58,11/10/2019 21:11,11/10/2019 21:29,27.76666667,834.0,0.0,99.51,0,1ª
75,39,116.1111111,11/10/2019,B,541261,1,1,group 35,20,4,400,342.8929,1641,1626.400024,1607.0,1579.0,1584.0,0.0112,1607.0,,11/10/2019 22:47,11/10/2019 22:37,11/10/2019 22:42,11/10/2019 22:44,11/10/2019 23:24,11/10/2019 23:11,11/10/2019 23:04,11/10/2019 23:19,11/10/2019 23:47,21.91666667,543.0,0.0,123.96,0,1ª
76,39,117.6388889,12/10/2019,B,541281,1,1,group 92,1,2,650,328.7607,1643,1644.300049,1626.0,1572.0,1580.0,0.0305,1626.0,,12/10/2019 02:31,12/10/2019 02:35,12/10/2019 02:41,12/10/2019 02:50,12/10/2019 03:28,12/10/2019 03:32,12/10/2019 03:25,12/10/2019 03:40,12/10/2019 03:54,44.05,5382.0,503.5902782,342.64,0,1ª
77,39,119.1666667,12/10/2019,D,541341,1,1,group 203,1,4,690,330.2146,1606,1596.699951,1565.0,1544.0,1553.0,0.0268,1565.0,,12/10/2019 10:13,12/10/2019 10:06,12/10/2019 10:11,12/10/2019 10:19,12/10/2019 10:51,12/10/2019 10:35,12/10/2019 10:28,12/10/2019 11:05,12/10/2019 11:26,17.51666667,1053.0,0.0,45.82,0,1ª
78,39,120.6944444,12/10/2019,D,541361,1,1,group 203,12,2,650,350.822,1619,1604.400024,1566.0,1547.0,1560.0,0.0144,1566.0,,12/10/2019 11:57,12/10/2019 11:53,12/10/2019 11:57,,12/10/2019 12:35,12/10/2019 12:16,12/10/2019 12:09,12/10/2019 12:34,12/10/2019 12:58,12.21666667,,0.0,62.82,0,1ª
79,39,122.2222222,12/10/2019,D,41631,1,1,group 203,19,4,550,341.667,1608,1607.5,1563.0,1544.0,1552.0,0.0133,1563.0,,12/10/2019 13:24,12/10/2019 13:23,12/10/2019 13:28,,12/10/2019 14:02,12/10/2019 13:56,12/10/2019 13:43,12/10/2019 14:13,12/10/2019 14:33,14.36666667,1659.0,0.0,80.55,0,1ª
80,39,123.75,12/10/2019,D,41641,1,1,group 203,11,3,720,348.9245,1614,1606.599976,1569.0,1545.0,1554.0,0.0222,1569.0,,12/10/2019 15:00,12/10/2019 14:52,12/10/2019 14:57,,12/10/2019 15:34,12/10/2019 15:17,12/10/2019 15:08,12/10/2019 15:33,12/10/2019 16:04,11.25,1383.0,0.0,28.99,0,1ª
81,39,125.2777778,12/10/2019,D,541411,1,1,group 203,1,4,560,344.8091,1604,1595.699951,1561.0,1542.0,1547.0,0.0192,1561.0,,12/10/2019 17:19,12/10/2019 17:15,12/10/2019 17:37,12/10/2019 17:26,12/10/2019 18:16,12/10/2019 17:54,12/10/2019 17:44,12/10/2019 18:10,12/10/2019 18:26,22.3,,0.0,40.26,0,1ª
82,39,126.8055556,12/10/2019,B,41701,1,1,group 1,2,3,780,324.0802,1626,1626.599976,1595.0,1585.0,1588.0,0.0382,1595.0,33.34000015,12/10/2019 23:05,12/10/2019 22:52,12/10/2019 22:59,,12/10/2019 23:31,12/10/2019 23:25,12/10/2019 23:24,12/10/2019 23:34,13/10/2019 00:01,25.35,,154.4243176,332.0,0,1ª
83,39,128.3333333,13/10/2019,B,41721,1,1,group 1,1,4,650,318.7986,1619,1648.5,1618.0,1586.0,1589.0,0.0255,1618.0,,13/10/2019 00:37,13/10/2019 00:39,13/10/2019 00:44,,13/10/2019 01:03,13/10/2019 01:12,13/10/2019 01:09,13/10/2019 01:31,13/10/2019 02:05,24.85,2457.0,0.0,136.7,0,1ª
84,39,129.8611111,13/10/2019,B,41731,1,1,group 1,20,1,600,347.326,1657,1647.5,1619.0,1588.0,1606.0,0.0364,1619.0,,13/10/2019 01:53,13/10/2019 01:50,13/10/2019 01:57,,13/10/2019 02:39,13/10/2019 02:16,13/10/2019 02:14,13/10/2019 02:40,13/10/2019 03:00,17.03333333,,0.0,120.36,0,1ª
85,39,131.3888889,13/10/2019,B,41741,1,1,group 1,6,3,450,346.5333,1626,1595.099976,1586.0,1582.0,1577.0,0.0443,1586.0,,13/10/2019 03:13,13/10/2019 03:11,13/10/2019 03:27,,13/10/2019 03:50,13/10/2019 03:50,13/10/2019 03:48,13/10/2019 03:56,13/10/2019 04:05,20.68333333,,331.6426468,300.6,0,1ª
86,39,132.9166667,13/10/2019,A,41781,1,1,group 3,2,4,500,353.712,1614,1616.800049,1586.0,1581.0,1584.0,0.0229,1586.0,,13/10/2019 09:45,13/10/2019 09:40,13/10/2019 09:45,13/10/2019 09:55,13/10/2019 10:22,13/10/2019 10:05,13/10/2019 10:03,13/10/2019 10:21,13/10/2019 10:52,18.4,,252.0639715,311.43,0,1ª
87,39,134.4444444,13/10/2019,A,541541,1,1,group 3,9,3,450,360.3343,1615,1621.300049,1600.0,1582.0,1591.0,0.0199,1600.0,,13/10/2019 11:09,13/10/2019 11:07,13/10/2019 11:11,13/10/2019 11:15,13/10/2019 11:33,13/10/2019 11:23,13/10/2019 11:21,13/10/2019 11:32,13/10/2019 11:51,10.11666667,348.0,0.0,125.83,0,1ª
