index,when,super_hero_group,tracking,place,tracking_times,crystal_type,Unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,Unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,Cycle,groups,target
112,11/19/2020,A,608011,1,1,group 114,12,3,-0.027640978,-0.754839672,-0.273488297,1.023231855,1.542040193,0.190543086,0.722308308,-0.706602664,1.542040193,326.2000122,11/19/2020 23:06,11/19/2020 23:03,11/19/2020 23:08,,11/19/2020 23:47,11/19/2020 23:31,11/19/2020 23:31,11/19/2020 23:41,20/11/2020 00:21,23.46666667,0.758444054,-0.109399477,-0.48538238,0,2ª,28,148.4671533
0,4/25/2019,B,9921,1,1,group 184,11,4,-0.028195937,0.217134979,0.740294411,0.721063635,0.745429931,1.55422482,0.946700964,0.820853094,0.745429931,342.3999939,4/25/2019 6:45,4/25/2019 6:51,4/25/2019 6:59,4/25/2019 7:07,4/25/2019 7:30,4/25/2019 7:45,4/25/2019 7:42,4/25/2019 7:53,43580.33559,43.63333333,-0.985231505,-0.109586549,0.141323043,1,1ª,35,1.333333333
1,4/25/2019,G,9941,1,1,group 184,10,2,0.665467045,-0.294124629,1.096515345,0.745429931,0.27328911,1.092229544,0.502843453,0.02856592,0.27328911,446.2999878,4/25/2019 8:29,4/25/2019 8:35,4/25/2019 8:41,4/25/2019 8:46,4/25/2019 9:07,4/25/2019 9:17,4/25/2019 9:14,4/25/2019 9:33,43580.41954,32.98333333,-0.010998567,-0.109960715,0.199375292,1,1ª,35,2.666666667
2,4/25/2019,G,9961,1,1,group 184,11,4,-0.028380928,0.696623325,0.239726104,-0.089237934,-0.308902533,0.599288138,0.578630601,0.208624815,-0.308902533,324.6000061,4/25/2019 10:33,4/25/2019 10:36,4/25/2019 10:40,4/25/2019 10:46,4/25/2019 11:20,4/25/2019 11:12,4/25/2019 11:08,4/25/2019 11:20,43580.49609,27.98333333,-0.011183432,-0.098748621,0.150197243,1,1ª,35,4
3,4/25/2019,G,9981,1,1,group 184,14,4,-0.357867716,0.726995901,0.251703347,-0.23464208,-0.451540783,0.54517171,0.074536875,1.264964797,-0.451540783,622.2000122,4/25/2019 12:33,4/25/2019 12:38,4/25/2019 12:42,4/25/2019 12:52,4/25/2019 13:22,4/25/2019 13:22,4/25/2019 13:18,4/25/2019 13:30,25/04/2019 14:06,35.51666667,-0.011368298,0.467522175,0.524502788,1,1ª,35,5.333333333
4,4/25/2019,G,10001,1,1,group 184,1,4,0.334321789,-0.246000453,0.226454851,0.543431645,0.186520937,0.603800486,-0.197260463,0.649236195,0.186520937,335.1000061,4/25/2019 14:30,4/25/2019 14:41,4/25/2019 14:47,4/25/2019 14:51,4/25/2019 15:27,4/25/2019 15:21,4/25/2019 15:20,4/25/2019 15:35,25/04/2019 16:14,33.66666667,0.520859107,-0.098002061,0.121012953,1,1ª,35,6.666666667
5,4/25/2019,G,10011,1,1,group 184,12,2,0.779478851,0.344276837,1.58232941,0.10491202,-0.785274307,1.847845645,0.8388868,0.883510421,-0.785274307,787,4/25/2019 16:21,4/25/2019 16:38,4/25/2019 16:43,4/25/2019 16:49,4/25/2019 17:29,4/25/2019 17:28,4/25/2019 17:24,4/25/2019 17:38,25/04/2019 18:14,40.46666667,-0.011553165,1.050306326,0.95768525,1,1ª,35,8
6,4/26/2019,B,512361,1,1,group 184,12,3,0.334735249,-0.045039563,0.632236935,-0.376481895,-0.785959599,0.256237985,-0.081417783,0.746719968,-0.785959599,768.5,4/26/2019 0:35,4/26/2019 0:34,4/26/2019 0:39,4/26/2019 0:50,4/26/2019 1:13,4/26/2019 1:21,4/26/2019 1:17,4/26/2019 1:28,26/04/2019 01:40,38.3,-0.011738032,0.658590716,0.699331149,1,1ª,35,9.333333333
7,4/26/2019,B,512371,1,1,group 184,1,3,0.334942022,-0.132471046,0.704777798,-0.007486257,-0.215972676,0.869955344,0.578372289,0.590859805,-0.215972676,674.0999756,4/26/2019 2:01,4/26/2019 2:05,4/26/2019 2:09,4/26/2019 2:18,4/26/2019 2:39,4/26/2019 2:45,4/26/2019 2:42,4/26/2019 2:54,26/04/2019 03:27,33,-0.0119229,0.500466091,0.611286701,1,1ª,35,10.66666667
8,4/26/2019,B,10081,1,1,group 184,10,2,0.041150652,-0.521344131,1.233293413,0.395144629,0.299777338,1.096515345,0.998580598,0.278874623,0.299777338,696.7999878,4/26/2019 2:54,4/26/2019 3:00,4/26/2019 3:02,4/26/2019 3:10,4/26/2019 3:39,4/26/2019 3:47,4/26/2019 3:44,4/26/2019 3:59,26/04/2019 04:21,42.58333333,-0.012107769,0.325870757,0.601673976,1,1ª,35,12
9,4/26/2019,B,10101,1,1,group 184,11,2,0.898640282,-0.111457691,0.807936644,0.320740517,0.336183261,0.703563824,0.442286776,0.97844586,0.336183261,360.7999878,4/26/2019 5:06,4/26/2019 5:00,4/26/2019 5:40,4/26/2019 5:11,4/26/2019 5:38,4/26/2019 5:50,4/26/2019 5:50,4/26/2019 6:05,26/04/2019 06:14,43.48333333,-0.012292639,0.076395857,0.356187943,1,1ª,35,13.33333333
10,4/26/2019,B,10121,1,1,group 194,12,4,0.042261637,-0.649799897,0.955838484,0.485148458,0.662021055,0.057827647,-0.020612848,0.274883216,0.662021055,555.9000244,4/26/2019 7:08,4/26/2019 7:11,4/26/2019 7:15,4/26/2019 7:23,4/26/2019 8:14,4/26/2019 8:02,4/26/2019 7:59,4/26/2019 8:26,26/04/2019 08:49,43.93333333,-0.453582488,0.230544602,0.422232798,0,1ª,35,14.66666667
11,4/26/2019,W,10151,1,1,group 184,10,4,0.209010976,-0.464536334,0.146040502,0.143397937,-0.186520937,0.663454969,0.436681143,1.193036638,-0.186520937,432.6000061,4/26/2019 10:16,4/26/2019 10:18,4/26/2019 10:23,4/26/2019 10:27,4/26/2019 11:01,4/26/2019 10:51,4/26/2019 10:49,4/26/2019 10:59,26/04/2019 11:50,26.31666667,-0.01247751,-0.103043503,0.176205585,1,1ª,35,16
12,4/26/2019,W,10171,1,1,group 184,1,4,0.343028758,0.185181567,0.190926468,0.533059436,0.594800063,0.435339879,0.161181247,0.899469887,0.594800063,358.8999939,4/26/2019 12:28,4/26/2019 12:27,4/26/2019 12:30,4/26/2019 12:36,4/26/2019 13:25,4/26/2019 13:31,4/26/2019 13:28,4/26/2019 13:43,26/04/2019 13:49,58.05,0.936828931,0.384600432,0.619927177,1,1ª,35,17.33333333
13,4/26/2019,W,10181,1,1,group 184,2,4,0.673569834,0.50857247,-0.040039768,-0.601939492,-0.856327677,0.184034065,-0.116513713,0.326076322,-0.856327677,383.8999939,4/26/2019 14:05,4/26/2019 14:05,4/26/2019 14:10,4/26/2019 14:15,4/26/2019 14:43,4/26/2019 14:42,4/26/2019 14:40,4/26/2019 14:53,26/04/2019 14:58,29.36666667,-0.010813702,0.279873859,0.46476572,1,1ª,35,18.66666667
14,4/26/2019,W,512481,1,1,group 67,1,3,0.080301454,-0.928885552,1.282758626,-0.536504001,-0.644461285,1.890381237,1.358833447,0.624009407,-0.644461285,749.5,4/26/2019 16:30,4/26/2019 16:38,4/26/2019 16:43,4/26/2019 16:53,4/26/2019 17:23,4/26/2019 17:25,4/26/2019 17:17,4/26/2019 17:30,26/04/2019 18:06,34.63333333,-0.012662382,1.303420029,1.016952673,1,1ª,35,20
15,4/26/2019,W,512501,1,1,group 67,10,3,0.781518312,-1.086175711,0.431548097,-1.532224985,-1.467447838,0.434223353,-0.081045651,1.219159743,-1.467447838,736.7000122,4/26/2019 18:33,4/26/2019 18:31,4/26/2019 18:36,4/26/2019 18:46,4/26/2019 19:19,4/26/2019 19:21,4/26/2019 19:19,4/26/2019 19:35,26/04/2019 19:49,42.65,-0.013032128,1.51710934,0.901966164,1,1ª,35,21.33333333
16,4/26/2019,G,512521,1,1,group 67,7,3,-0.358287975,0.843387197,0.2467861,-0.471208542,-0.414525707,0.18671233,0.156442148,0.270303893,-0.414525707,435.8999939,4/26/2019 20:32,4/26/2019 20:30,4/26/2019 20:37,4/26/2019 20:45,4/26/2019 21:24,4/26/2019 21:10,4/26/2019 21:07,4/26/2019 21:20,26/04/2019 21:31,30.1,-0.013217002,0.154359181,0.27010505,1,1ª,35,22.66666667
17,4/26/2019,G,512531,1,2,group 194,17,3,0.695123384,-0.005637753,0.370531472,-1.094673647,-0.00767111,-0.184990283,-0.0119229,0.783564296,-0.00767111,326.2000122,4/26/2019 21:33,4/26/2019 22:08,,,,4/26/2019 23:26,,,,27.88333333,-0.013401877,-0.101362453,0.095203428,0,1ª,35,24
18,4/26/2019,G,512531,1,3,group 194,17,4,0.694524282,0.862128909,0.370319444,-1.778679832,-1.353022639,0.606199356,0.379253654,0.782881573,-1.353022639,326.2000122,4/26/2019 23:41,4/26/2019 23:26,4/26/2019 23:35,4/27/2019 0:11,4/27/2019 0:07,4/27/2019 0:26,4/27/2019 0:24,4/27/2019 0:47,27/04/2019 01:26,48.95,-0.013586753,1.454941481,1.135022703,0,1ª,35,25.33333333
19,4/27/2019,G,10271,1,1,group 24,7,4,-0.35870836,0.736786274,-0.405559527,-0.740294411,-0.723555224,0.096136138,0.61478582,-0.153412821,-0.723555224,326.2000122,4/27/2019 0:38,4/27/2019 0:47,4/27/2019 0:55,4/27/2019 1:10,4/27/2019 1:47,4/27/2019 1:27,4/27/2019 1:26,4/27/2019 1:48,27/04/2019 02:29,31.08333333,0.730138794,1.103332695,0.735832651,0,1ª,35,26.66666667
20,4/27/2019,G,10281,1,1,group 24,2,3,0.783564296,-0.363341019,-0.075838108,-0.537243778,-0.846028281,0.657165975,0.664604068,0.063578931,-0.846028281,326.2000122,4/27/2019 1:56,4/27/2019 1:55,4/27/2019 1:58,4/27/2019 2:13,4/27/2019 2:38,4/27/2019 2:33,4/27/2019 2:29,4/27/2019 2:43,27/04/2019 03:22,31.06666667,-0.01377163,1.05987185,0.623191299,0,1ª,35,28
21,4/27/2019,G,10291,1,1,group 24,10,3,0.177349845,0.375204572,-0.262564668,0.325665219,0.180785427,0.706907266,0.568612889,-0.289495369,0.180785427,326.2000122,4/27/2019 2:53,4/27/2019 3:04,4/27/2019 3:10,4/27/2019 3:16,4/27/2019 3:39,4/27/2019 3:26,4/27/2019 3:24,4/27/2019 3:45,27/04/2019 04:12,14.13333333,-1.175013282,-0.119512671,-0.39557686,0,1ª,35,29.33333333
22,4/27/2019,G,10311,1,1,group 4,7,3,0.674443241,0.71241271,0.627016308,-0.63943732,-0.372016603,1.110254175,1.238401486,0.602205093,-0.372016603,326.2000122,4/27/2019 5:22,4/27/2019 5:06,4/27/2019 5:11,,4/27/2019 5:58,4/27/2019 5:46,4/27/2019 5:45,4/27/2019 6:04,27/04/2019 06:34,34.26666667,-0.013956508,0.990134515,1.091620553,0,1ª,35,30.66666667
23,4/27/2019,G,512611,1,1,group 4,1,3,0.675026083,0.928010165,-0.409050691,-1.418543689,-1.117283697,0.325870757,0.15076447,1.38808689,-1.117283697,326.2000122,4/27/2019 7:34,4/27/2019 7:25,4/27/2019 7:30,,4/27/2019 8:07,4/27/2019 8:06,4/27/2019 8:04,4/27/2019 8:21,27/04/2019 08:38,33.85,-0.014141387,1.095900619,1.104583289,0,1ª,35,32
24,4/27/2019,W,10351,1,1,group 72,7,3,0.075280406,0.542935087,-0.304840629,-0.148118233,-0.552165283,-0.515539908,-0.476066433,0.109212413,-0.552165283,326.2000122,4/27/2019 8:54,4/27/2019 8:59,4/27/2019 9:04,4/27/2019 9:06,4/27/2019 10:01,4/27/2019 9:34,4/27/2019 9:27,4/27/2019 9:58,27/04/2019 10:32,23.15,-0.014326267,0.142266025,0.095389956,0,1ª,35,33.33333333
25,4/27/2019,W,10371,1,1,group 72,1,4,-0.576050946,0.291506555,-1.187699814,-1.044768153,-1.364737494,-0.997579538,-1.177964351,-0.244430068,-1.364737494,326.2000122,4/27/2019 10:40,4/27/2019 10:44,4/27/2019 10:49,,4/27/2019 11:11,4/27/2019 11:09,4/27/2019 11:02,4/27/2019 11:21,27/04/2019 11:51,13.26666667,-0.014511148,-0.121200526,0.084768001,0,1ª,35,34.66666667
26,4/27/2019,W,512661,1,1,group 4,2,4,0.354091048,-0.233470574,-1.009726869,-1.064441168,-0.648672906,-0.078441348,-0.010998567,1.110254175,-0.648672906,326.2000122,4/27/2019 14:09,4/27/2019 14:05,4/27/2019 14:10,4/27/2019 14:17,4/27/2019 14:31,4/27/2019 14:30,4/27/2019 14:27,4/27/2019 14:39,27/04/2019 14:56,17.23333333,-0.0061923,0.267720598,0.64082962,0,1ª,35,36
27,4/27/2019,W,10431,1,1,group 203,10,3,0.740294411,0.106407361,-0.362286779,-0.175824267,-0.367777696,-0.686188602,-0.960932899,-0.575021228,-0.367777696,326.2000122,4/27/2019 16:44,4/27/2019 16:46,4/27/2019 16:48,4/27/2019 16:53,4/27/2019 17:21,4/27/2019 17:23,4/27/2019 17:15,4/27/2019 17:31,27/04/2019 17:52,26.73333333,-0.001756005,0.178876248,-0.573992728,0,1ª,35,37.33333333
28,4/27/2019,W,10441,1,1,group 203,19,2,-1.183178644,0.128334765,-0.338254299,-0.040595197,-0.693626564,-1.157722503,-0.855174327,-0.833308651,-0.693626564,326.2000122,4/27/2019 17:35,4/27/2019 17:34,4/27/2019 17:41,4/27/2019 17:49,4/27/2019 18:10,4/27/2019 18:01,4/27/2019 17:54,4/27/2019 18:09,27/04/2019 18:37,12.85,-0.66719598,-0.12251378,-0.936828931,0,1ª,35,38.66666667
29,4/27/2019,W,10451,1,1,group 203,11,4,0.693626564,0.8388868,-1.41169717,0.114453147,-0.310937306,-1.363549062,-1.143141273,-0.460415709,-0.310937306,326.2000122,4/27/2019 18:29,4/27/2019 18:28,4/27/2019 18:34,4/27/2019 18:42,4/27/2019 19:04,4/27/2019 18:58,4/27/2019 18:51,4/27/2019 19:04,27/04/2019 19:29,17.21666667,1.453409786,-0.123076732,-1.130355127,0,1ª,35,40
30,4/27/2019,W,10461,1,1,group 203,15,1,0.904473733,0.51916345,-0.650364011,0.087375039,-0.470747047,-1.441395152,-1.193804612,-0.792853536,-0.470747047,326.2000122,4/27/2019 19:47,4/27/2019 19:45,4/27/2019 19:50,4/27/2019 19:52,4/27/2019 20:18,4/27/2019 20:13,4/27/2019 20:06,4/27/2019 20:20,27/04/2019 20:27,15.85,0.843763775,-0.1232644,-1.09836451,0,1ª,35,41.33333333
31,4/27/2019,G,10471,1,1,group 203,2,4,0.176205585,0.92322076,-1.526474632,-0.394928569,-0.789397188,-1.526474632,-1.580077113,-0.761077851,-0.789397188,326.2000122,4/27/2019 20:37,4/27/2019 20:36,4/27/2019 20:41,4/27/2019 20:43,4/27/2019 21:12,4/27/2019 21:07,4/27/2019 21:00,4/27/2019 21:19,27/04/2019 21:24,19.43333333,0.855558524,-0.111644847,-0.691536222,0,1ª,35,42.66666667
32,4/27/2019,G,10481,1,1,group 203,1,4,0.677069655,0.722931485,-1.633811859,-0.916329043,-1.215094061,-1.79211566,-1.573414754,-0.409706393,-1.215094061,326.2000122,4/27/2019 21:23,4/27/2019 21:26,4/27/2019 21:35,4/27/2019 21:43,4/27/2019 22:01,4/27/2019 22:05,4/27/2019 21:49,4/27/2019 22:11,27/04/2019 22:21,14.05,-0.558708024,-0.114453147,-1.186187365,0,1ª,35,44
33,4/27/2019,G,512721,1,1,group 203,11,4,0.773735289,0.208431757,-1.79211566,-1.453409786,-1.558390936,-1.439922235,-1.69576231,-0.771385072,-1.558390936,326.2000122,4/27/2019 22:06,4/27/2019 22:14,4/27/2019 22:20,,4/27/2019 22:41,4/27/2019 22:42,4/27/2019 22:33,4/27/2019 22:51,27/04/2019 23:10,13.26666667,0.011183432,-0.114827723,-1.2282489,0,1ª,35,45.33333333
34,4/27/2019,G,512731,1,1,group 203,10,4,0.677362056,0.438023981,-1.415789138,-1.087380111,-1.17722466,-1.518961177,-1.340551159,-0.377334126,-1.17722466,326.2000122,4/27/2019 23:04,4/27/2019 22:59,4/27/2019 23:05,4/27/2019 23:09,4/27/2019 23:34,4/27/2019 23:23,4/27/2019 23:16,4/27/2019 23:34,27/04/2019 23:59,11.45,-0.575535934,-0.115951643,-1.215094061,0,1ª,35,46.66666667
35,4/28/2019,G,512741,1,1,group 203,2,4,0.678239954,-0.114265872,-1.571224678,-1.438455538,-1.774340466,-1.520823491,-1.778679832,-0.885531362,-1.774340466,326.2000122,4/28/2019 3:20,4/28/2019 3:19,4/28/2019 3:28,,4/28/2019 3:54,4/28/2019 3:56,4/28/2019 3:50,4/28/2019 4:03,28/04/2019 04:27,21.11666667,0.010998567,0.276877817,-0.482345525,0,1ª,35,48
36,4/28/2019,G,10531,1,1,group 203,1,3,0.892047499,-0.132659166,-0.29917078,-0.936384527,-1.216715509,-1.163409022,-1.229923455,-0.837766997,-1.216715509,326.2000122,4/28/2019 4:11,4/28/2019 4:06,4/28/2019 4:12,4/28/2019 4:15,4/28/2019 4:48,4/28/2019 4:31,4/28/2019 4:25,4/28/2019 4:55,28/04/2019 05:15,12.21666667,0.010813702,-0.116701085,-0.921921885,0,1ª,35,49.33333333
37,4/28/2019,G,10551,1,1,group 4,1,3,1.170624686,0.522557764,-0.196491873,-0.898640282,-1.038205822,0.943990321,0.28407679,0.645862612,-1.038205822,370.3999939,4/28/2019 7:41,4/28/2019 7:58,4/28/2019 8:02,4/28/2019 8:23,4/28/2019 8:38,4/28/2019 8:32,4/28/2019 8:31,4/28/2019 8:40,28/04/2019 09:07,29.68333333,0.010628839,0.765048463,0.869955344,0,1ª,35,50.66666667
38,4/28/2019,Y,512771,1,1,group 4,1,3,0.894099399,-0.338254299,-0.032266194,0.184034065,0.703563824,1.108355952,1.049193536,-2.418457112,0.703563824,326.2000122,4/28/2019 11:44,4/28/2019 11:44,4/28/2019 11:49,,4/28/2019 12:31,4/28/2019 12:12,4/28/2019 12:11,4/28/2019 12:22,28/04/2019 13:01,22.23333333,0.010443976,0.140003289,0.157199926,0,1ª,35,52
39,4/28/2019,Y,10581,1,1,group 201,10,2,-0.332462631,0.06135215,-0.298564442,-0.534534125,-0.435786793,-0.077511499,-0.121575699,-0.713334488,-0.435786793,326.2000122,4/28/2019 16:16,4/28/2019 16:17,4/28/2019 16:19,4/28/2019 16:44,4/28/2019 16:44,4/28/2019 16:47,4/28/2019 16:47,4/28/2019 16:57,28/04/2019 17:13,27.83333333,0.010259114,0.722308308,0.231519485,0,1ª,35,53.33333333
40,4/28/2019,W,512801,1,1,group 197,18,4,0.068962968,-1.311592317,0.137553609,0.014141387,-0.311548239,0.306464176,0.510729468,0.912915594,-0.311548239,516.0999756,4/28/2019 20:04,4/28/2019 20:05,4/28/2019 20:12,4/28/2019 20:16,4/28/2019 20:41,4/28/2019 20:47,4/28/2019 20:40,4/28/2019 20:56,28/04/2019 21:28,28.51666667,0.010074252,-0.079929388,0.271099478,1,1ª,35,54.66666667
41,4/28/2019,W,10621,1,1,group 197,16,2,1.042570724,-0.232104626,1.164125149,0.597437193,-0.141700205,1.33392054,0.622918782,0.016729799,-0.141700205,437.2000122,4/28/2019 21:58,4/28/2019 22:03,4/28/2019 22:09,4/28/2019 22:13,4/28/2019 22:46,4/28/2019 22:34,4/28/2019 22:31,4/28/2019 22:49,28/04/2019 23:31,22.73333333,0.009889391,-0.078255367,0.129274438,1,1ª,35,56
42,4/29/2019,W,10641,1,1,group 197,18,3,0.724179526,-0.462932001,0.604599336,-0.050597544,-0.344068749,0.878689375,0.377121017,0.282074152,-0.344068749,324.8999939,4/29/2019 0:10,4/29/2019 0:08,4/29/2019 0:13,4/29/2019 0:19,4/29/2019 0:54,4/29/2019 0:44,4/29/2019 0:41,4/29/2019 0:52,29/04/2019 01:33,28.06666667,0.009704531,0.148874087,0.28407679,1,1ª,35,57.33333333
43,4/29/2019,W,10661,1,1,group 203,16,2,0.068777247,-0.518437653,0.029120909,-1.074301365,-1.180936081,-0.617758415,-1.040929236,-0.791814645,-1.180936081,326.2000122,4/29/2019 2:30,4/29/2019 2:28,4/29/2019 3:03,4/29/2019 2:36,4/29/2019 3:03,4/29/2019 3:15,4/29/2019 3:06,4/29/2019 3:22,29/04/2019 04:03,33.63333333,0.011368298,0.672406889,-0.203610327,0,1ª,35,58.66666667
44,4/29/2019,Y,10721,1,1,group 203,16,4,0.349906557,-0.435786793,-1.418543689,-1.050306326,-0.35011549,-1.538078492,-1.826248499,0.092033442,-0.35011549,326.2000122,4/29/2019 9:46,4/29/2019 9:43,4/29/2019 9:47,4/29/2019 9:56,4/29/2019 10:21,4/29/2019 10:16,4/29/2019 10:09,4/29/2019 10:25,29/04/2019 10:33,21.81666667,-0.66374208,0.1647878,0.071377781,0,1ª,35,60
45,4/29/2019,Y,512861,1,1,group 203,7,3,-0.274883216,1.309532805,-2.10437474,-0.876692611,-1.324189314,-1.540053299,-1.584597875,-0.569890809,-1.324189314,326.2000122,4/29/2019 11:39,4/29/2019 11:39,4/29/2019 11:42,,4/29/2019 12:03,4/29/2019 12:09,4/29/2019 12:03,4/29/2019 12:15,29/04/2019 12:19,21,0.009519672,-0.082534316,-0.827048795,0,1ª,35,61.33333333
46,4/29/2019,Y,512871,1,1,group 203,2,2,0.901549338,0.394064696,-1.40899523,-1.620756751,-1.532224985,-1.21834338,-1.297403137,0.049856307,-1.532224985,326.2000122,4/29/2019 13:21,4/29/2019 13:14,4/29/2019 13:19,4/29/2019 13:40,4/29/2019 13:47,4/29/2019 13:56,4/29/2019 13:47,4/29/2019 14:02,29/04/2019 14:06,27.43333333,0.009149955,1.016952673,-0.184990283,0,1ª,35,62.66666667
47,4/29/2019,Y,512881,1,2,group 203,1,2,0.906572097,-0.666907547,-1.655934871,-2.014838203,-0.586937809,1.095286721,-0.246982559,-0.12457832,-0.586937809,326.2000122,4/29/2019 15:21,4/29/2019 15:27,4/29/2019 15:31,4/29/2019 15:56,4/29/2019 16:40,4/29/2019 16:26,4/29/2019 16:17,4/29/2019 16:36,29/04/2019 17:31,46.05,0.008965097,1.730530895,0.561743925,0,1ª,35,64
48,4/29/2019,Y,10801,1,1,group 203,18,4,-0.254659534,0.677947205,-1.296409403,-0.71149214,-1.014359861,-1.390634658,-1.00311033,-0.467292199,-1.014359861,326.2000122,4/29/2019 18:01,4/29/2019 17:51,4/29/2019 17:56,4/29/2019 17:58,4/29/2019 18:36,4/29/2019 18:13,4/29/2019 18:07,4/29/2019 18:39,29/04/2019 19:11,10.83333333,-0.983283501,-0.073607579,-1.395785035,0,1ª,35,65.33333333
49,4/29/2019,Y,10821,1,1,group 203,1,3,-1.591502895,0.684414763,-0.892047499,-0.742857273,-1.039838019,-1.216715509,-1.002604993,-0.16137096,-1.039838019,326.2000122,4/29/2019 19:51,4/29/2019 19:51,4/29/2019 19:56,4/29/2019 19:58,4/29/2019 20:26,4/29/2019 20:15,4/29/2019 20:08,4/29/2019 20:23,29/04/2019 20:56,11.95,0.00878024,-0.072678409,0.073793428,0,1ª,35,66.66666667
50,4/29/2019,W,512941,1,1,group 203,12,3,-0.239138858,0.87271992,-1.293443465,-1.62332381,-1.949232331,-1.69576231,-1.615685809,-0.23464208,-1.949232331,326.2000122,4/29/2019 22:06,4/29/2019 22:00,4/29/2019 22:05,,4/29/2019 22:34,4/29/2019 22:35,4/29/2019 22:28,4/29/2019 22:41,29/04/2019 22:47,23.06666667,0.008595384,0.685005564,-0.242468781,0,1ª,35,68
51,4/29/2019,W,512961,1,1,group 203,2,3,0.183842861,-0.248751554,-1.163409022,-0.321970225,-0.909946181,-1.608231798,-1.103332695,-0.458817464,-0.909946181,326.2000122,4/29/2019 23:50,4/29/2019 23:47,4/29/2019 23:53,,4/30/2019 0:23,4/30/2019 0:11,4/30/2019 0:04,4/30/2019 0:19,30/04/2019 00:33,11.33333333,-0.473287759,-0.071749364,-1.311592317,0,1ª,35,69.33333333
52,4/30/2019,W,10881,1,1,group 203,12,3,0.050412229,0.049671006,-0.956299564,-0.854023248,-1.288550226,-1.254126467,-1.277997189,-0.91976398,-1.288550226,326.2000122,4/30/2019 1:18,4/30/2019 1:18,4/30/2019 1:22,,4/30/2019 1:53,4/30/2019 1:43,4/30/2019 1:36,4/30/2019 1:55,30/04/2019 02:21,13.83333333,0.008410528,-0.07156357,-0.826316594,0,1ª,35,70.66666667
53,4/30/2019,W,10901,1,1,group 203,16,3,0.580440951,-1.323123419,-0.885936419,-0.76438502,-1.268644508,-1.281801681,-1.260412802,-0.819042779,-1.268644508,326.2000122,4/30/2019 3:06,4/30/2019 3:02,4/30/2019 3:07,4/30/2019 3:13,4/30/2019 3:37,4/30/2019 3:23,4/30/2019 3:17,4/30/2019 3:35,30/04/2019 04:05,10.05,0.008225673,-0.072864233,-1.036579138,0,1ª,35,72
54,4/30/2019,W,10921,1,1,group 203,17,4,0.700839936,0.722619827,-1.453409786,-0.755493555,-1.271427008,-1.435540577,-1.343911164,-0.27010505,-1.271427008,326.2000122,4/30/2019 4:49,4/30/2019 4:52,4/30/2019 4:58,4/30/2019 5:00,4/30/2019 5:24,4/30/2019 5:15,4/30/2019 5:09,4/30/2019 5:24,30/04/2019 05:46,10.8,-1.076063238,-0.076209935,0.071006218,0,1ª,35,73.33333333
55,4/30/2019,B,10961,1,1,group 190,15,3,0.181740509,-0.087933843,-0.007301405,0.05727128,0.061166612,0.335562512,-0.366720037,-0.359339176,0.061166612,326.2000122,4/30/2019 10:38,4/30/2019 10:34,4/30/2019 10:39,4/30/2019 10:40,4/30/2019 11:15,4/30/2019 11:20,4/30/2019 11:10,4/30/2019 11:30,30/04/2019 12:26,31.98333333,0.008040818,0.349071133,-0.426881187,0,1ª,35,74.66666667
56,4/30/2019,B,10981,1,1,group 190,17,3,0.048744553,-0.342820849,-1.431213357,-1.2118702,-1.056473682,-0.874702815,-1.00159585,-0.706298193,-1.056473682,326.2000122,4/30/2019 12:40,4/30/2019 12:44,4/30/2019 12:50,4/30/2019 12:51,4/30/2019 13:30,4/30/2019 13:24,4/30/2019 13:18,4/30/2019 13:30,30/04/2019 13:41,28.81666667,0.007855964,0.621557582,-0.240117693,0,1ª,35,76
57,4/30/2019,B,10991,1,1,group 190,19,2,0.047077148,-0.399907349,-0.411894618,-0.700537923,-1.0536604,-0.89698477,-1.069055373,-0.672697455,-1.0536604,326.2000122,4/30/2019 14:04,4/30/2019 14:05,4/30/2019 14:09,4/30/2019 14:10,4/30/2019 14:41,4/30/2019 14:43,4/30/2019 14:38,4/30/2019 14:51,30/04/2019 14:56,29.05,0.00767111,0.527916166,-0.287085032,0,1ª,35,77.33333333
58,4/30/2019,B,11011,1,1,group 190,18,4,0.100428784,0.150575384,-1.456480032,-1.222441553,-1.050863698,-0.83479108,-1.043668179,-0.042261637,-1.050863698,326.2000122,4/30/2019 15:29,4/30/2019 15:28,4/30/2019 15:31,4/30/2019 15:47,4/30/2019 16:00,4/30/2019 16:04,4/30/2019 16:00,4/30/2019 17:46,30/04/2019 18:26,28.51666667,0.009334813,0.336390235,-0.675901209,0,1ª,35,78.66666667
59,4/30/2019,B,11021,1,1,group 190,2,3,0.04670665,-0.699632651,-0.13322358,-0.866812023,-1.32740518,-0.791468728,-0.969378456,-0.198413786,-1.32740518,326.2000122,4/30/2019 17:28,4/30/2019 17:31,4/30/2019 17:34,4/30/2019 17:36,4/30/2019 18:45,4/30/2019 18:33,4/30/2019 18:23,4/30/2019 18:39,30/04/2019 19:02,49.13333333,-0.791468728,1.211068157,-0.146229334,0,1ª,35,80
