groups,target,when,super_hero_group,tracking,place,tracking_times,crystal_type,unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,cycle,NA_crystal_weight,NA_first_factor_x,NA_final_factor_x,NA_previous_adamantium,NA_etherium_before_start,NA_expected_start,NA_start_subprocess1,NA_start_critical_subprocess1,NA_predicted_process_end,NA_process_end,NA_subprocess1_end,NA_reported_on_tower,NA_opened,NA_chemical_x,NA_raw_kryptonite,NA_argon,NA_pure_seastone,NA_groups
47,131.4035088,2019-08-31,C,34141.0,2,1,group 184,1,1,800.0,336.6631,1674.0,1638.900024,1600.5,1596.0,1601.199951,0.309,483.7000122,2019-08-31 23:54:00,2019-08-31 23:55:00,2019-01-09 00:01:00,2019-01-09 00:10:00,2019-01-09 00:40:00,2019-01-09 00:35:00,2019-01-09 00:34:00,2019-01-09 00:45:00,2019-01-09 01:35:00,32.38333333,1815.0,103.0403202,591.86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,1.793103448,2019-09-05,Y,514521.0,1,1,group 186,6,4,400.0,344.8135,1624.0,1607.0,1589.0,1576.0,1578.0,0.0123,268.5,2019-09-05 00:04:00,2019-09-05 00:05:00,2019-09-05 00:12:00,2019-09-05 00:34:00,2019-09-05 00:57:00,2019-09-05 01:03:00,2019-09-05 00:55:00,2019-09-05 01:09:00,2019-08-30 22:36:00,43.08333333,1815.0,251.5453644,491.71,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,213.8255034,2019-09-05,Y,12801.0,2,1,group 203,6,3,590.0,336.001,1627.0,1618.400024,1578.900024,1569.0,1568.0,0.0275,268.5,2019-09-05 04:19:00,2019-09-05 04:24:00,2019-09-05 04:27:00,2019-09-05 04:52:00,2019-09-05 05:10:00,2019-09-05 05:03:00,2019-09-05 04:55:00,2019-09-05 05:21:00,2019-09-05 05:56:00,27.33333333,1815.0,201.5995178,205.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,3.586206897,2019-09-05,Y,12811.0,1,1,group 203,8,3,600.0,339.2556,1612.0,1591.199951,1567.0,1546.0,1549.0,0.038,268.5,2019-09-05 05:41:00,2019-09-05 05:30:00,2019-09-05 05:34:00,2019-09-05 05:52:00,2019-09-05 06:05:00,2019-09-05 06:10:00,2019-09-05 06:04:00,2019-09-05 06:20:00,2019-07-16 12:40:30,30.11666667,1815.0,182.5243068,126.73,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,215.6375839,2019-09-05,Y,12821.0,2,1,group 203,9,3,510.0,351.7212,1609.0,1604.0,1573.300049,1547.0,1557.0,0.0275,268.5,2019-09-05 06:25:00,2019-09-05 06:23:00,2019-09-05 06:28:00,2020-01-08 05:54:00,2019-09-05 06:58:00,2019-09-05 06:56:00,2019-09-05 06:44:00,2019-09-05 07:05:00,2019-09-05 07:31:00,15.91666667,382.0,0.0,20.2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
67,5.379310345,2019-09-05,Y,12831.0,1,1,group 203,19,1,600.0,346.7227,1633.0,1599.900024,1575.0,1556.0,1566.0,0.0372,268.5,2019-09-05 07:17:00,2019-09-05 07:12:00,2019-09-05 07:17:00,2019-09-05 07:20:00,2019-09-05 07:49:00,2019-09-05 08:01:00,2019-09-05 07:48:00,2019-09-05 08:10:00,2020-02-04 15:53:00,30.83333333,1815.0,348.6461271,256.73,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,217.4496644,2019-09-05,B,12841.0,2,1,group 203,6,4,550.0,341.4277,1602.0,1589.5,1565.699951,1545.0,1547.400024,0.0305,268.5,2019-09-05 08:08:00,2019-09-05 08:02:00,2019-09-05 08:10:00,2019-09-05 08:12:00,2019-09-05 08:38:00,2019-09-05 08:38:00,2019-09-05 08:20:00,2019-09-05 08:49:00,2019-09-05 09:15:00,13.26666667,1815.0,0.0,355.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
45,219.261745,2019-09-05,B,12851.0,2,1,group 203,8,4,400.0,350.3467,1601.0,1579.800049,1548.699951,1544.0,1539.900024,0.0335,268.5,2019-09-05 08:55:00,2019-09-05 09:07:00,2019-09-05 09:13:00,2020-01-08 05:54:00,2019-09-05 09:46:00,2019-09-05 09:57:00,2019-09-05 09:48:00,2019-09-05 10:02:00,2019-09-05 10:06:00,34.75,1815.0,181.6865376,138.37,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
67,7.172413793,2019-09-05,B,12861.0,1,1,group 203,2,4,550.0,351.4075,1603.0,1606.0,1564.0,1546.0,1549.0,0.025,268.5,2019-09-05 09:51:00,2019-09-05 09:58:00,2019-09-05 10:02:00,2020-01-08 05:54:00,2019-09-05 10:33:00,2019-09-05 10:28:00,2019-09-05 10:21:00,2019-09-05 10:36:00,2019-09-05 10:57:00,19.45,1146.0,0.0,44.49,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45,221.0738255,2019-09-05,B,12871.0,2,1,group 203,19,4,600.0,354.1218,1601.0,1604.900024,1563.300049,1544.0,1550.0,0.0298,268.5,2019-09-05 10:40:00,2019-09-05 10:42:00,2019-09-05 10:47:00,2020-01-08 05:54:00,2019-09-05 11:15:00,2019-09-05 11:14:00,2019-09-05 11:07:00,2019-09-05 11:25:00,2019-09-05 11:48:00,19.91666667,1609.0,0.0,23.23,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
67,8.965517241,2019-09-05,B,514621.0,1,1,group 203,1,3,560.0,353.292,1615.0,1594.800049,1558.0,1553.0,1556.0,0.0122,268.5,2019-09-05 11:27:00,2019-09-05 11:21:00,2019-09-05 11:29:00,2020-01-08 05:54:00,2019-09-05 12:00:00,2019-09-05 12:02:00,2019-09-05 11:54:00,2019-09-05 12:25:00,2019-09-05 12:41:00,25.6,1815.0,201.9368591,171.84,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
67,10.75862069,2019-09-05,B,12891.0,1,1,group 190,10,3,650.0,346.8594,1628.0,1618.699951,1591.0,1584.0,1577.0,0.0245,268.5,2019-09-05 13:33:00,2019-09-05 13:44:00,2019-09-05 13:49:00,2019-09-05 13:51:00,2019-09-05 14:21:00,2019-09-05 14:34:00,2019-09-05 14:27:00,2019-09-05 14:50:00,2019-09-05 15:33:00,37.71666667,1815.0,301.6505374,238.48,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,12.55172414,2019-09-05,B,12901.0,1,1,group 190,9,3,600.0,337.4331,1611.0,1605.800049,1579.0,1561.0,1569.0,0.0187,268.5,2019-09-05 15:00:00,2019-09-05 14:57:00,2019-09-05 15:01:00,2019-09-05 15:04:00,2019-09-05 15:37:00,2019-09-05 15:22:00,2019-09-05 15:17:00,2019-09-05 15:41:00,2019-09-05 16:11:00,15.7,1815.0,0.0,99.54,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,14.34482759,2019-09-05,B,514661.0,1,1,group 190,1,3,550.0,347.2711,1611.0,1582.400024,1559.0,1562.0,1564.0,0.0454,268.5,2019-09-05 15:37:00,2019-09-05 15:37:00,2019-09-05 15:42:00,2019-09-05 15:44:00,2019-09-05 16:14:00,2019-09-05 16:30:00,2019-09-05 16:25:00,2019-09-05 16:44:00,2019-09-05 16:48:00,42.43333333,462.0,450.0534073,247.2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,222.885906,2019-09-05,B,12911.0,2,1,group 190,6,4,520.0,342.6084,1612.0,1608.0,1583.099976,1561.0,1557.0,0.0327,268.5,2019-09-05 16:14:00,2019-09-05 16:29:00,2019-09-05 16:33:00,2019-09-05 16:35:00,2019-09-05 17:06:00,2019-09-05 17:09:00,2019-09-05 16:59:00,2019-09-05 17:18:00,2019-09-05 17:24:00,25.8,2260.0,0.0,85.85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
67,16.13793103,2019-09-05,B,12921.0,1,1,group 190,8,4,450.0,343.7396,1606.0,1616.800049,1593.0,1557.0,1562.0,0.042,268.5,2019-09-05 17:06:00,2019-09-05 17:05:00,2019-09-05 17:08:00,2019-09-05 17:09:00,2019-09-05 17:42:00,2019-09-05 17:35:00,2019-09-05 17:30:00,2019-09-05 17:52:00,2019-09-05 17:59:00,22.23333333,3714.0,0.0,355.17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
45,224.6979866,2019-09-05,B,12931.0,2,1,group 190,10,3,650.0,343.4485,1608.0,1596.199951,1574.599976,1557.0,1564.099976,0.0492,268.5,2019-09-05 17:53:00,2019-09-05 17:52:00,2019-09-05 17:57:00,2019-09-05 17:59:00,2019-09-05 18:28:00,2019-09-05 18:21:00,2019-09-05 18:13:00,2019-09-05 18:30:00,2019-09-05 18:36:00,15.93333333,364.0,41.92808914,355.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
67,17.93103448,2019-09-05,B,514691.0,1,1,group 122,9,3,700.0,348.9154,1610.0,1607.599976,1578.0,1575.0,1572.0,0.05,38.65999985,2019-09-05 18:29:00,2019-09-05 18:30:00,2019-09-05 18:34:00,2020-01-08 05:54:00,2019-09-05 19:01:00,2019-09-05 19:09:00,2019-09-05 19:07:00,2019-09-05 19:16:00,2019-09-05 19:28:00,32.86666667,1815.0,248.9546744,414.97,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,226.5100671,2019-09-05,B,12941.0,2,1,group 190,1,4,550.0,340.6687,1625.0,1606.800049,1579.199951,1573.0,1569.0,0.0292,268.5,2019-09-05 19:17:00,2019-09-05 19:15:00,2019-09-05 19:20:00,2019-09-05 19:21:00,2019-09-05 20:02:00,2019-09-05 20:16:00,2019-09-05 20:07:00,2019-09-05 20:29:00,2019-09-05 21:12:00,47.18333333,1815.0,371.9799945,326.23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67,19.72413793,2019-09-05,Y,12951.0,1,1,group 190,8,4,600.0,339.7653,1607.0,1596.5,1573.0,1565.0,1567.0,0.0281,268.5,2019-09-05 20:21:00,2019-09-05 20:18:00,2019-09-05 20:22:00,2019-09-05 20:24:00,2019-09-05 21:15:00,2019-09-05 20:56:00,2019-09-05 20:50:00,2019-09-05 21:18:00,2019-09-05 21:42:00,27.36666667,1815.0,202.6261935,168.44,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45,228.3221477,2019-09-05,Y,12961.0,2,1,group 190,10,3,580.0,352.9292,1618.0,1591.400024,1581.400024,1565.0,1573.400024,0.0336,268.5,2019-09-05 20:57:00,2019-09-05 21:00:00,2019-09-05 21:05:00,2019-09-05 21:06:00,2019-09-05 22:23:00,2019-09-05 22:28:00,2019-09-05 22:22:00,2019-09-05 22:39:00,2019-09-05 22:52:00,76.86666667,4993.0,752.5957947,562.57,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1.156462585,2019-09-06,B,518041.0,2,1,group 15,2,4,500.0,347.2463,1620.0,1606.599976,1589.699951,1558.0,1561.5,0.06,4.47300005,2019-09-06 13:47:00,2019-09-06 13:46:00,2019-09-06 13:52:00,2019-09-06 13:58:00,2019-09-06 14:19:00,2019-09-06 14:15:00,2019-09-06 14:14:00,2019-09-06 14:36:00,2020-01-27 20:24:00,21.75,1330.0,0.0,55.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2.31292517,2019-09-06,B,518051.0,2,1,group 15,10,1,650.0,336.4255,1646.0,1642.800049,1608.5,1575.0,1578.699951,0.0221,268.5,2019-09-06 14:35:00,2019-09-06 14:39:00,2019-09-06 14:43:00,2020-01-08 05:54:00,2019-09-06 15:40:00,2019-09-06 15:12:00,2019-09-06 15:08:00,2019-09-06 15:22:00,2020-02-13 14:05:00,25.61666667,2069.0,0.0,156.55,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,3.469387755,2019-09-06,B,18921.0,2,1,group 15,12,4,600.0,331.9578,1607.0,1600.199951,1575.800049,1554.0,1561.599976,0.0436,268.5,2019-09-06 15:59:00,2019-09-06 15:55:00,2019-09-06 15:58:00,2020-01-08 05:54:00,2019-09-06 16:31:00,2019-09-06 16:20:00,2019-09-06 16:19:00,2019-09-06 16:37:00,2019-09-23 04:50:00,20.3,1248.0,0.0,46.46,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,4.62585034,2019-09-06,B,18931.0,2,1,group 15,16,3,600.0,340.1684,1614.0,1609.400024,1584.400024,1557.0,1557.5,0.061,268.5,2019-09-06 17:08:00,2019-09-06 17:04:00,2019-09-06 17:08:00,2020-01-08 05:54:00,2019-09-06 17:36:00,2019-09-06 17:32:00,2019-09-06 17:29:00,2019-09-06 17:41:00,2019-09-06 17:54:00,21.76666667,2630.0,0.0,355.17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14,5.782312925,2019-09-06,B,18941.0,2,1,group 15,10,4,550.0,342.5524,1605.0,1596.800049,1572.300049,1553.0,1556.800049,0.0494,268.5,2019-09-06 18:10:00,2019-09-06 18:15:00,2019-09-06 18:19:00,2020-01-08 05:54:00,2019-09-06 18:47:00,2019-09-06 18:40:00,2019-09-06 18:39:00,2019-09-06 18:50:00,2019-09-06 18:57:00,20.28333333,2073.0,0.0,25.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,6.93877551,2019-09-06,Y,518111.0,2,1,group 15,20,4,460.0,348.6385,1629.0,1644.5,1608.699951,1577.0,1584.699951,0.0262,268.5,2019-09-06 20:34:00,2019-09-06 20:43:00,2019-09-06 20:48:00,2020-01-08 05:54:00,2019-09-06 21:06:00,2019-09-06 21:08:00,2019-09-06 21:06:00,2019-09-06 21:35:00,2019-09-06 22:13:00,18.26666667,3063.0,0.0,132.31,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,8.095238095,2019-09-06,Y,18981.0,2,1,group 15,10,3,700.0,335.4793,1625.0,1608.900024,1586.099976,1567.0,1575.199951,0.0354,268.5,2019-09-06 22:13:00,2019-09-06 22:11:00,2019-09-06 22:15:00,2020-01-08 05:54:00,2019-09-06 23:08:00,2019-09-06 22:26:00,2019-09-06 22:25:00,2019-09-06 22:50:00,2019-09-06 23:19:00,10.05,554.0,0.0,68.68,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,9.25170068,2019-09-06,Y,18991.0,2,1,group 15,7,3,690.0,341.8456,1624.0,1611.400024,1589.099976,1568.0,1575.199951,0.066,268.5,2019-09-06 23:24:00,2019-09-06 23:27:00,2019-09-06 23:30:00,2020-01-08 05:54:00,2019-10-06 00:00:00,2019-09-06 23:53:00,2019-09-06 23:49:00,2019-10-06 00:07:00,2019-10-06 00:30:00,18.88333333,1509.0,57.4502449,355.17,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
29,76.92307692,2019-09-07,G,24781.0,2,1,group 184,11,3,590.0,346.2251,1645.0,1622.699951,1603.800049,1586.0,1584.599976,0.279,395.2000122,2019-09-07 00:40:00,2019-09-07 00:37:00,2019-09-07 00:42:00,2019-09-07 00:46:00,2019-09-07 01:26:00,2019-09-07 01:23:00,2019-09-07 01:20:00,2019-09-07 01:31:00,2019-09-07 02:03:00,37.13333333,464.0,0.0,412.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,115.2991453,2019-09-07,G,24791.0,1,1,group 184,7,4,650.0,352.9533,1636.0,1621.199951,1596.0,1582.0,1582.0,0.275,318.8999939,2019-09-07 01:40:00,2019-09-07 01:37:00,2019-09-07 01:43:00,2019-09-07 01:47:00,2019-09-07 02:22:00,2019-09-07 02:26:00,2019-09-07 02:21:00,2019-09-07 02:34:00,2019-09-07 02:53:00,38.8,573.0,0.0,411.64,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,78.46153846,2019-09-07,G,24801.0,2,1,group 184,17,1,760.0,339.8879,1670.0,1623.0,1594.199951,1596.0,1596.599976,0.318,713.7999878,2019-09-07 02:27:00,2019-09-07 02:27:00,2019-09-07 02:33:00,2019-09-07 02:36:00,2019-09-07 03:16:00,2019-09-07 03:12:00,2019-09-07 03:12:00,2019-09-07 03:23:00,2019-09-07 03:46:00,39.06666667,1815.0,201.9831696,597.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,116.9230769,2019-09-07,G,24811.0,1,1,group 184,6,4,550.0,348.9982,1639.0,1609.300049,1611.0,1585.0,1577.0,0.319,391.8999939,2019-09-07 03:15:00,2019-09-07 03:15:00,2019-09-07 03:21:00,2019-09-07 03:25:00,2019-09-07 04:43:00,2019-09-07 04:39:00,2019-09-07 04:38:00,2019-09-07 04:47:00,2019-09-07 04:56:00,77.68333333,2271.0,271.3778992,668.54,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,80.0,2019-09-07,G,524101.0,2,1,group 35,1,4,420.0,346.1695,1652.0,1652.800049,1624.800049,1589.0,1591.0,0.0026,268.5,2019-09-07 05:53:00,2019-09-07 05:51:00,2019-09-07 05:57:00,2019-09-07 05:58:00,2019-09-07 06:31:00,2019-09-07 06:27:00,2019-09-07 06:18:00,2019-09-07 06:34:00,2019-09-07 07:04:00,21.03333333,2069.0,0.0,190.89,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,81.53846154,2019-09-07,G,524111.0,2,1,group 35,15,4,530.0,352.7813,1635.0,1646.300049,1614.699951,1572.0,1582.800049,0.0087,268.5,2019-09-07 06:59:00,2019-09-07 06:52:00,2019-09-07 06:57:00,2019-09-07 06:58:00,2019-09-07 07:30:00,2019-09-07 07:27:00,2019-09-07 07:19:00,2019-09-07 07:39:00,2019-09-07 08:02:00,21.93333333,5745.0,0.0,128.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,118.5470085,2019-09-07,G,524121.0,1,1,group 35,11,4,600.0,345.8515,1633.0,1624.900024,1600.0,1571.0,1580.0,0.0118,268.5,2019-09-07 07:57:00,2019-09-07 07:53:00,2019-09-07 07:57:00,2019-09-07 08:00:00,2019-09-07 08:38:00,2019-09-07 08:42:00,2019-09-07 08:28:00,2019-09-07 08:49:00,2019-09-07 08:57:00,30.88333333,1626.0,0.0,240.47,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,83.07692308,2019-09-07,Y,24861.0,2,1,group 35,9,1,730.0,338.4542,1665.0,1655.0,1625.599976,1589.0,1587.599976,0.0147,268.5,2019-09-07 08:35:00,2019-09-07 08:37:00,2019-09-07 08:58:00,2019-09-07 08:44:00,2019-09-07 09:19:00,2019-09-07 09:32:00,2019-09-07 09:23:00,2019-09-07 09:40:00,2019-09-07 09:54:00,40.25,2069.0,41.91081238,192.91,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,120.1709402,2019-09-07,Y,524131.0,1,1,group 35,1,3,700.0,341.3174,1623.0,1622.400024,1594.0,1575.0,1581.0,0.0086,268.5,2019-09-07 10:06:00,2019-09-07 10:04:00,2019-09-07 10:09:00,2019-09-07 10:11:00,2019-09-07 10:44:00,2019-09-07 10:49:00,2019-09-07 10:33:00,2019-09-07 10:56:00,2019-09-07 11:01:00,23.98333333,1815.0,0.0,179.04,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50,121.7948718,2019-09-07,Y,24871.0,1,1,group 35,17,3,600.0,352.4539,1652.0,1624.400024,1592.0,1573.0,1581.0,0.0051,268.5,2019-09-07 11:02:00,2019-09-07 10:59:00,2019-09-07 11:03:00,2019-09-07 11:04:00,2019-09-07 11:37:00,2019-09-07 11:49:00,2019-09-07 11:39:00,2019-09-07 11:57:00,2019-09-07 12:03:00,35.66666667,1815.0,154.1201172,320.55,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,84.61538462,2019-09-07,Y,24881.0,2,1,group 1,9,2,880.0,324.9687,1647.0,1667.400024,1653.699951,1600.0,1604.699951,0.0226,268.5,2019-09-07 18:55:00,2019-09-07 18:51:00,2019-09-07 18:55:00,2019-09-07 19:03:00,2019-09-07 19:22:00,2019-09-07 19:25:00,2019-09-07 19:23:00,2019-09-07 19:52:00,2019-09-07 19:57:00,27.98333333,2600.0,0.0,289.87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,86.15384615,2019-09-07,W,24901.0,2,1,group 155,17,1,690.0,345.7444,1668.0,1666.199951,1611.099976,1653.0,1614.599976,0.341,555.0999756,2019-09-07 21:14:00,2019-09-07 21:10:00,2019-09-07 21:17:00,2019-09-07 21:21:00,2019-09-07 22:13:00,2019-09-07 22:19:00,2019-09-07 22:16:00,2019-09-07 22:31:00,2019-09-07 22:57:00,59.05,1815.0,182.0005951,840.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,87.69230769,2019-09-07,W,24911.0,2,1,group 155,9,4,780.0,345.1706,1643.0,1674.599976,1626.099976,1583.0,1578.900024,0.249,404.5,2019-09-07 22:33:00,2019-09-07 22:36:00,2019-09-07 22:42:00,2019-09-07 22:46:00,2019-09-07 23:16:00,2019-09-07 23:23:00,2019-09-07 23:21:00,2019-09-07 23:36:00,2019-09-07 23:50:00,38.83333333,6814.0,0.0,446.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,93.69863014,2019-09-09,C,535341.0,1,1,group 56,2,1,620.0,362.6964,1642.0,1654.800049,1620.0,1571.0,1583.0,0.0145,268.5,2019-09-09 01:26:00,2019-09-09 01:29:00,2019-09-09 01:33:00,2020-01-08 05:54:00,2019-09-09 02:07:00,2019-09-09 02:09:00,2019-09-09 02:00:00,2019-09-09 02:19:00,2019-09-09 02:26:00,27.25,3267.0,0.0,97.3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,95.0,2019-09-09,C,535361.0,1,1,group 56,12,3,720.0,372.6054,1616.0,1616.199951,1607.0,1568.0,1579.0,0.0128,268.5,2019-09-09 03:51:00,2019-09-09 03:48:00,2019-09-09 03:53:00,2020-01-08 05:54:00,2019-09-09 04:29:00,2019-09-09 04:25:00,2019-09-09 04:11:00,2019-09-09 04:34:00,2019-09-09 04:48:00,18.03333333,879.0,0.0,105.07,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,96.30136986,2019-09-09,C,535381.0,1,1,group 115,6,4,720.0,352.7849,1649.0,1657.300049,1611.0,1600.0,1605.0,0.0057,268.5,2019-09-09 06:28:00,2019-09-09 06:31:00,2019-09-09 06:34:00,2020-01-08 05:54:00,2019-09-09 07:03:00,2019-09-09 07:05:00,2019-09-09 07:03:00,2019-09-09 07:17:00,2019-09-09 07:23:00,28.66666667,1815.0,142.1618384,339.38,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9,97.60273973,2019-09-09,D,535401.0,1,1,group 56,20,4,690.0,370.7931,1619.0,1614.800049,1580.0,1573.0,1576.0,0.033,268.5,2019-09-09 08:18:00,2019-09-09 08:28:00,2019-09-09 08:33:00,2020-01-08 05:54:00,2019-09-09 09:33:00,2019-09-09 09:08:00,2019-09-09 09:01:00,2019-09-09 09:26:00,2019-09-09 10:06:00,27.61666667,1815.0,174.2864983,199.58,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9,98.90410959,2019-09-09,D,535421.0,1,1,group 56,17,3,580.0,361.5778,1621.0,1635.800049,1593.0,1570.0,1581.0,0.01,268.5,2019-09-09 10:54:00,2019-09-09 10:53:00,2019-09-09 10:58:00,2020-01-08 05:54:00,2019-09-09 11:31:00,2019-09-09 11:25:00,2019-09-09 11:15:00,2019-09-09 11:32:00,2019-09-09 12:03:00,17.53333333,2682.0,0.0,164.28,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,100.2054795,2019-09-09,D,535441.0,1,1,group 56,15,2,700.0,351.4964,1624.0,1659.300049,1623.0,1587.0,1580.0,0.0267,268.5,2019-09-09 13:20:00,2019-09-09 13:25:00,2019-09-09 13:30:00,2019-09-09 13:35:00,2019-09-09 13:58:00,2019-09-09 13:59:00,2019-09-09 13:52:00,2019-09-09 14:05:00,2019-09-09 14:10:00,21.7,5202.0,0.0,83.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,101.5068493,2019-09-09,D,535461.0,1,1,group 56,8,4,630.0,364.2988,1610.0,1622.199951,1589.0,1564.0,1574.0,0.0038,268.5,2019-09-09 15:19:00,2019-09-09 15:16:00,2019-09-09 15:21:00,2020-01-08 05:54:00,2019-09-09 16:01:00,2019-09-09 15:44:00,2019-09-09 15:35:00,2019-09-09 15:51:00,2019-09-09 16:13:00,13.4,2905.0,0.0,151.86,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,102.8082192,2019-09-09,D,535481.0,1,1,group 56,17,4,850.0,331.4307,1612.0,1592.099976,1576.0,1566.0,1572.0,0.057,268.5,2019-09-09 17:18:00,2019-09-09 17:15:00,2019-09-09 17:21:00,2019-09-09 17:32:00,2019-09-09 17:56:00,2019-09-09 17:50:00,2019-09-09 17:43:00,2019-09-09 18:03:00,2019-09-09 18:17:00,21.96666667,1815.0,137.612668,25.47,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9,104.109589,2019-09-09,D,535501.0,1,1,group 56,8,3,750.0,332.5117,1620.0,1611.300049,1583.0,1569.0,1575.0,0.0275,268.5,2019-09-09 19:09:00,2019-09-09 19:09:00,2019-09-09 19:15:00,2020-01-08 05:54:00,2019-09-09 19:47:00,2019-09-09 19:35:00,2019-09-09 19:26:00,2019-09-09 20:02:00,2019-09-09 20:21:00,10.95,1815.0,0.0,48.53,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9,105.4109589,2019-09-09,B,535521.0,1,1,group 56,20,3,650.0,361.1881,1625.0,1614.400024,1590.0,1571.0,1571.0,0.0129,268.5,2019-09-09 22:01:00,2019-09-09 21:56:00,2019-09-09 22:01:00,2020-01-08 05:54:00,2019-09-09 22:31:00,2019-09-09 22:31:00,2019-09-09 22:24:00,2019-09-09 22:36:00,2019-09-09 22:44:00,22.68333333,1815.0,0.0,143.56,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
39,67.22222222,2019-09-10,A,40981.0,1,1,group 203,9,3,450.0,366.0862,1611.0,1630.5,1594.0,1543.0,1550.0,0.0183,268.5,2019-09-10 01:06:00,2019-09-10 01:08:00,2019-09-10 01:12:00,2019-09-10 01:18:00,2019-09-10 01:46:00,2019-09-10 01:42:00,2019-09-10 01:35:00,2019-09-10 01:50:00,2019-09-10 02:00:00,23.35,6072.0,0.0,87.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
